postal_code,street,house_numbers,city,area,neighborhood,municipality,province
8939CC,Wite Mar,1 t/m 57,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CD,Pikemar,2 t/m 64,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CE,Ulemar,1 t/m 57,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CG,Ulemar,2 t/m 60,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CH,Guozzemar,1 t/m 22,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CJ,Eeltsjemar,1 t/m 22,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CK,Hissemar,1 t/m 22,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CL,Jentsjemar,1 t/m 28,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CM,Offemar,2 t/m 60,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CN,Offemar,64 t/m 102,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CR,Pikemar,11 t/m 19,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939CS,Offemar,1 t/m 29,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DA,Noarder Stienplaat,2 t/m 28,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DD,Langesân,58 t/m 128,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DE,Ytsjesân,1 t/m 39,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DG,Ytsjesân,2 t/m 32,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DH,Ytsjesân,34 t/m 68,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DK,de Houn,1 t/m 4,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DL,Ytsjesân,70 t/m 104,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DM,Ytsjesân,116 t/m 154,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DN,Ytsjesân,47 t/m 101,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DP,Skûtesân,1 t/m 28,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DR,Moleplaat,1 t/m 35,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DS,Moleplaat,28 t/m 67,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DT,Suder Stienplaat,1 t/m 53,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DV,Langesân,130 t/m 184,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Buitengebied Hempens,Leeuwarden,Friesland
8939DW,Suder Stienplaat,2 t/m 32,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DX,Suder Stienplaat,34 t/m 131,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939DZ,Langesân,1 t/m 56,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EA,Tearnserdyk,44 t/m 48,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939ED,Braksân,1 t/m 77,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EE,Braksân,2 t/m 52,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EG,Braksân,82 t/m 131,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EH,Braksân,118 t/m 163,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EJ,Braksân,146 t/m 189,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EN,Frouwesân,78 t/m 152,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EP,Frouwesân,2 t/m 76,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939ER,Frouwesân,1 t/m 95,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939ES,Frouwesân,111 t/m 175,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8939EZ,Drachtsterweg,30 t/m 50,Leeuwarden,Wijk 45 Aldlân,Aldlân-West,Leeuwarden,Friesland
8939EZ,Ublingaplantage,2 t/m 6,Leeuwarden,Wijk 45 Aldlân,Aldlân-West,Leeuwarden,Friesland
8939XZ,Wâldwei,3 t/m 3,Leeuwarden,Wijk 50 Hempens/Teerns e.o. & Zuiderburen,Zuiderburen,Leeuwarden,Friesland
8941AA,It Bynt,1 t/m 84,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AD,It Heafek,1 t/m 31,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AE,It Stee,6 t/m 14,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AG,Molkenkelder,55 t/m 119,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AH,Buorkerij,21 t/m 73,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AJ,Molkenkelder,1 t/m 60,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AK,Keldersfinster,1 t/m 18,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AL,It Hoarnsket,2 t/m 10,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AM,It Tek,2 t/m 36,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AN,Buorkerij,96 t/m 152,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AP,It Bûthús,1 t/m 26,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AR,It Uleboerd,1 t/m 29,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AS,It Uleboerd,53 t/m 87,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AT,It Dwershûs,1 t/m 23,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AV,Swinge,1 t/m 5,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941AZ,Sudertrimdielsdyk,2 t/m 2,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BB,Estrik,2 t/m 16,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BC,Stjelp,1 t/m 18,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BD,Kerbiel,1 t/m 16,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BE,Opkeamer,1 t/m 14,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BG,Blinen,1 t/m 12,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BH,De Nije Daam,11 t/m 17,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BJ,Golle,2 t/m 12,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BK,Heaberch,1 t/m 32,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BL,Opfeart,2 t/m 12,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BM,Hameie,1 t/m 27,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BN,Greide,1 t/m 28,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BP,Skuorre,1 t/m 63,Leeuwarden,Wijk 54 Techum,Techum,Leeuwarden,Friesland
8941BR,Lynbaan,31 t/m 35,Leeuwarden,Wijk 58 De Werp,De Werp,Leeuwarden,Friesland
8941DE,De Ljepper,1 t/m 42,Leeuwarden,Wijk 56 Wiarda,Wiarda,Leeuwarden,Friesland
8941DN,De Ôfset,11 t/m 68,Leeuwarden,Wijk 56 Wiarda,Wiarda,Leeuwarden,Friesland
8941DP,De Ynset,1 t/m 34,Leeuwarden,Wijk 56 Wiarda,Wiarda,Leeuwarden,Friesland
8941DR,De Pols,26 t/m 64,Leeuwarden,Wijk 56 Wiarda,Wiarda,Leeuwarden,Friesland
8941ZW,Barrahústerdyk,1 t/m 1,Leeuwarden,Wijk 54 Techum,De Werp,Leeuwarden,Friesland
8941ZX,Wergeasterdyk,41 t/m 64,Leeuwarden,"Wijk 69 ""De Zuidlanden""",De Zuidlanden,Leeuwarden,Friesland
8941ZZ,Werpsterdyk,40 t/m 40,Leeuwarden,Wijk 58 De Werp,De Werp,Leeuwarden,Friesland
8527DS,Legemeersterweg,1 t/m 24,Legemeer,Wijk 22 Legemeer,Legemeer,De Fryske Marren,Friesland
2300AA,Postbus,0 t/m 10000,Leiden,2300AA,2300,Leiden,Zuid-Holland
2300AB,Postbus,0 t/m 10000,Leiden,2300AB,2300,Leiden,Zuid-Holland
2300AC,Postbus,0 t/m 10000,Leiden,2300AC,2300,Leiden,Zuid-Holland
2300AD,Postbus,0 t/m 10000,Leiden,2300AD,2300,Leiden,Zuid-Holland
2300AE,Postbus,0 t/m 10000,Leiden,2300AE,2300,Leiden,Zuid-Holland
2300AG,Postbus,0 t/m 10000,Leiden,2300AG,2300,Leiden,Zuid-Holland
2300AH,Postbus,0 t/m 10000,Leiden,2300AH,2300,Leiden,Zuid-Holland
2300AJ,Postbus,0 t/m 10000,Leiden,2300AJ,2300,Leiden,Zuid-Holland
2300AK,Postbus,0 t/m 10000,Leiden,2300AK,2300,Leiden,Zuid-Holland
2300AL,Postbus,0 t/m 10000,Leiden,2300AL,2300,Leiden,Zuid-Holland
2300AM,Postbus,0 t/m 10000,Leiden,2300AM,2300,Leiden,Zuid-Holland
2300AN,Postbus,0 t/m 10000,Leiden,2300AN,2300,Leiden,Zuid-Holland
2300AP,Postbus,0 t/m 10000,Leiden,2300AP,2300,Leiden,Zuid-Holland
2300AR,Postbus,0 t/m 10000,Leiden,2300AR,2300,Leiden,Zuid-Holland
2300AS,Postbus,0 t/m 10000,Leiden,2300AS,2300,Leiden,Zuid-Holland
2300AT,Postbus,0 t/m 10000,Leiden,2300AT,2300,Leiden,Zuid-Holland
2300AV,Postbus,0 t/m 10000,Leiden,2300AV,2300,Leiden,Zuid-Holland
2300AW,Postbus,0 t/m 10000,Leiden,2300AW,2300,Leiden,Zuid-Holland
2300AX,Postbus,0 t/m 10000,Leiden,2300AX,2300,Leiden,Zuid-Holland
2300AZ,Postbus,0 t/m 10000,Leiden,2300AZ,2300,Leiden,Zuid-Holland
2300NA,Postbus,0 t/m 10000,Leiden,2300NA,2300,Leiden,Zuid-Holland
2300PA,Postbus,0 t/m 10000,Leiden,2300PA,2300,Leiden,Zuid-Holland
2300PC,Postbus,0 t/m 10000,Leiden,2300PC,2300,Leiden,Zuid-Holland
2300PE,Postbus,0 t/m 10000,Leiden,2300PE,2300,Leiden,Zuid-Holland
2300PH,Postbus,0 t/m 10000,Leiden,2300PH,2300,Leiden,Zuid-Holland
2300RA,Postbus,0 t/m 10000,Leiden,2300RA,2300,Leiden,Zuid-Holland
2300RB,Postbus,0 t/m 10000,Leiden,2300RB,2300,Leiden,Zuid-Holland
2300RC,Postbus,0 t/m 10000,Leiden,2300RC,2300,Leiden,Zuid-Holland
2300RD,Postbus,0 t/m 10000,Leiden,2300RD,2300,Leiden,Zuid-Holland
2301CA,Postbus,0 t/m 10000,Leiden,2301CA,2301,Leiden,Zuid-Holland
2301CB,Postbus,0 t/m 10000,Leiden,2301CB,2301,Leiden,Zuid-Holland
2301CC,Postbus,0 t/m 10000,Leiden,2301CC,2301,Leiden,Zuid-Holland
2301CD,Postbus,0 t/m 10000,Leiden,2301CD,2301,Leiden,Zuid-Holland
2301CE,Postbus,0 t/m 10000,Leiden,2301CE,2301,Leiden,Zuid-Holland
2301CG,Postbus,0 t/m 10000,Leiden,2301CG,2301,Leiden,Zuid-Holland
2301CH,Postbus,0 t/m 10000,Leiden,2301CH,2301,Leiden,Zuid-Holland
2301DA,Postbus,0 t/m 10000,Leiden,2301DA,2301,Leiden,Zuid-Holland
2301DB,Postbus,0 t/m 10000,Leiden,2301DB,2301,Leiden,Zuid-Holland
2301DC,Postbus,0 t/m 10000,Leiden,2301DC,2301,Leiden,Zuid-Holland
2301DD,Postbus,0 t/m 10000,Leiden,2301DD,2301,Leiden,Zuid-Holland
2301DE,Postbus,0 t/m 10000,Leiden,2301DE,2301,Leiden,Zuid-Holland
2301DG,Postbus,0 t/m 10000,Leiden,2301DG,2301,Leiden,Zuid-Holland
2301EA,Postbus,0 t/m 10000,Leiden,2301EA,2301,Leiden,Zuid-Holland
2301EB,Postbus,0 t/m 10000,Leiden,2301EB,2301,Leiden,Zuid-Holland
2301EC,Postbus,0 t/m 10000,Leiden,2301EC,2301,Leiden,Zuid-Holland
2301ED,Postbus,0 t/m 10000,Leiden,2301ED,2301,Leiden,Zuid-Holland
2301EE,Postbus,0 t/m 10000,Leiden,2301EE,2301,Leiden,Zuid-Holland
2301EG,Postbus,0 t/m 10000,Leiden,2301EG,2301,Leiden,Zuid-Holland
2301EH,Postbus,0 t/m 10000,Leiden,2301EH,2301,Leiden,Zuid-Holland
2301GA,Postbus,0 t/m 10000,Leiden,2301GA,2301,Leiden,Zuid-Holland
2301GB,Postbus,0 t/m 10000,Leiden,2301GB,2301,Leiden,Zuid-Holland
2301GC,Postbus,0 t/m 10000,Leiden,2301GC,2301,Leiden,Zuid-Holland
2301GD,Postbus,0 t/m 10000,Leiden,2301GD,2301,Leiden,Zuid-Holland
2301RA,Postbus,0 t/m 10000,Leiden,2301RA,2301,Leiden,Zuid-Holland
2301XH,Postbus,0 t/m 10000,Leiden,2301XH,2301,Leiden,Zuid-Holland
2302BA,Postbus,0 t/m 10000,Leiden,2302BA,2302,Leiden,Zuid-Holland
2302BB,Postbus,0 t/m 10000,Leiden,2302BB,2302,Leiden,Zuid-Holland
2302BC,Postbus,0 t/m 10000,Leiden,2302BC,2302,Leiden,Zuid-Holland
2302BD,Postbus,0 t/m 10000,Leiden,2302BD,2302,Leiden,Zuid-Holland
2302BE,Postbus,0 t/m 10000,Leiden,2302BE,2302,Leiden,Zuid-Holland
2302BG,Postbus,0 t/m 10000,Leiden,2302BG,2302,Leiden,Zuid-Holland
2302BH,Postbus,0 t/m 10000,Leiden,2302BH,2302,Leiden,Zuid-Holland
2302BJ,Postbus,0 t/m 10000,Leiden,2302BJ,2302,Leiden,Zuid-Holland
2302BK,Postbus,0 t/m 10000,Leiden,2302BK,2302,Leiden,Zuid-Holland
2303DA,Postbus,0 t/m 10000,Leiden,2303DA,2303,Leiden,Zuid-Holland
2303DB,Postbus,0 t/m 10000,Leiden,2303DB,2303,Leiden,Zuid-Holland
2311AA,Haagweg,1 t/m 8,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AB,Haagplein,1 t/m 13,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AC,Haagplein,21 t/m 33,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AD,Haagplein,41 t/m 53,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AE,Haagplein,61 t/m 73,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AG,Haagplein,81 t/m 93,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AH,Noordeindeplein,2 t/m 8,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AJ,Rijn en Schiekade,1 t/m 13,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AK,Rijn en Schiekade,14 t/m 30,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AL,Rijn en Schiekade,31 t/m 55,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AM,Rijn en Schiekade,56 t/m 77,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AN,Rijn en Schiekade,78 t/m 95,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AP,Rijn en Schiekade,96 t/m 100,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AR,Rijn en Schiekade,101 t/m 110,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AS,Rijn en Schiekade,111 t/m 115,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AT,Rijn en Schiekade,116 t/m 121,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AV,Rijn en Schiekade,124 t/m 130,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AW,Rijn en Schiekade,131 t/m 145,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311AX,Jan van Goyenkade,1 t/m 9,Leiden,Bos- en Gasthuisdistrict,Tuinstadwijk,Leiden,Zuid-Holland
2311AZ,Jan van Goyenkade,10 t/m 17,Leiden,Bos- en Gasthuisdistrict,Tuinstadwijk,Leiden,Zuid-Holland
2311BA,Jan van Goyenkade,19 t/m 28,Leiden,Bos- en Gasthuisdistrict,Tuinstadwijk,Leiden,Zuid-Holland
2311BB,Jan van Goyenkade,29 t/m 34,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BC,Jan van Goyenkade,35 t/m 44,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BD,Cleveringaplaats,1 t/m 14,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311BE,Reuvensplaats,1 t/m 4,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311BG,Witte Singel,1 t/m 27,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BH,Witte Singel,28 t/m 35,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BJ,Witte Singel,36 t/m 41,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BK,Witte Singel,42 t/m 51,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BL,Witte Singel,52 t/m 58,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BN,Witte Singel,70 t/m 76,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BP,Witte Singel,77 t/m 87,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BR,Witte Singel,88 t/m 100,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BS,Witte Singel,95 t/m 99,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BT,Groenhovenstraat,1 t/m 18,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BV,P.N. van Eyckhof,1 t/m 4,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BW,Groenhovenstraat,19 t/m 26,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BX,Van Wijkplaats,1 t/m 4,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311BZ,Matthias de Vrieshof,1 t/m 4,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311CA,Noordeinde,1 t/m 25,Leiden,Binnenstad-Zuid,Vreewijk,Leiden,Zuid-Holland
2311CB,Noordeinde,27 t/m 55,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CC,Maliebaan,6 t/m 30,Leiden,Bos- en Gasthuisdistrict,Vreewijk,Leiden,Zuid-Holland
2311CD,Noordeinde,2 t/m 26,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CE,Noordeinde,28 t/m 54,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CE,Valkensteeg,1 t/m 1,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CG,Breestraat,1 t/m 21,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CH,Breestraat,23 t/m 49,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CH,Mooi Japiksteeg,2 t/m 4,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CJ,Breestraat,51 t/m 77,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CK,Breestraat,81 t/m 97,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CL,Breestraat,99 t/m 119,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CM,Breestraat,121 t/m 143,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CN,Breestraat,145 t/m 161,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CP,Breestraat,163 t/m 177,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CR,Breestraat,4 t/m 22,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CS,Breestraat,24 t/m 74,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CT,Arsenaalstraat,1 t/m 44,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311CV,Breestraat,78 t/m 92,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CV,Kapelstraat,1 t/m 3,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CW,Breestraat,106 t/m 120,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CX,Breestraat,122 t/m 156,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311CZ,Kabeljauwsteeg,1 t/m 14,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311DA,Boomgaardsteeg,7 t/m 30,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311DB,Plaatsteeg,2 t/m 25,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311DC,Veldenpoort,4 t/m 6,Leiden,Binnenstad-Zuid,Levendaal-West,Leiden,Zuid-Holland
2311DD,Dwarsboomgaardsteeg,4 t/m 26,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311DE,Catharinasteeg,1 t/m 20,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EA,Boommarkt,1 t/m 23,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EB,Vrouwensteeg,11 t/m 20,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EC,Aalmarkt,1 t/m 21,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311ED,Aalmarkt,22 t/m 22,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311ED,Mandenmakerssteeg,1 t/m 19,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EE,Maarsmansteeg,2 t/m 23,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EH,Vismarkt,1 t/m 4,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EJ,Stadhuisplein,1 t/m 3,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EK,Koornbrugsteeg,1 t/m 9,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EL,Dwars Koornbrugsteeg,1 t/m 19,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EM,Botermarkt,2 t/m 16,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311EN,Botermarkt,17 t/m 27,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311ER,Gangetje,1 t/m 14,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311ES,Steenschuur,1 t/m 25,Leiden,Binnenstad-Zuid,Levendaal-West,Leiden,Zuid-Holland
2311ET,Steenschuur,2 t/m 18,Leiden,Binnenstad-Zuid,Levendaal-West,Leiden,Zuid-Holland
2311EV,Rapenburg,2 t/m 10,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311EW,Rapenburg,12 t/m 28,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311EX,Rapenburg,30 t/m 56,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311EZ,Begijnhof,1 t/m 3,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311EZ,Rapenburg,58 t/m 70,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311GA,Rapenburg,76 t/m 102,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
2311GB,Rapenburg,104 t/m 126,Leiden,Binnenstad-Zuid,Pieterswijk,Leiden,Zuid-Holland
2311GC,Kort Rapenburg,1 t/m 20,Leiden,Binnenstad-Zuid,Academiewijk,Leiden,Zuid-Holland
